cruise,station,FishSpecies,FishNum,preyNum,preyTaxon,preyTaxa,preySpp,Ocularunits,Mag,prey_mm,Scope,preyCount,gutCount,Comments_prey,Comments_gut,forkLength
201802,151,A_pse,3,4,Appendicularia,NA,NA,NA,NA,1.2,MZ12,NA,926,NA,NA,241
201802,151,A_pse,3,5,Appendicularia,NA,NA,NA,NA,1,MZ12,NA,926,NA,NA,241
201802,151,A_pse,3,6,Appendicularia,NA,NA,NA,NA,1.2,MZ12,NA,926,NA,NA,241
201802,151,A_pse,3,7,Appendicularia,NA,NA,NA,NA,1.2,MZ12,NA,926,NA,NA,241
201802,151,A_pse,3,8,Appendicularia,NA,NA,NA,NA,1.2,MZ12,NA,926,NA,NA,241
201802,151,A_pse,3,9,Appendicularia,NA,NA,NA,NA,0.9,MZ12,NA,926,NA,NA,241
201802,151,A_pse,3,10,Appendicularia,NA,NA,NA,NA,1.2,MZ12,NA,926,NA,NA,241
201802,151,A_pse,3,1,FishRemains,NA,NA,NA,NA,34.5,MZ12,NA,926,NA,NA,241
201802,151,A_pse,3,2,FishRemains,NA,NA,NA,NA,32.6,MZ12,NA,926,NA,NA,241
201802,151,A_pse,3,3,FishRemains,NA,NA,NA,NA,31.6,MZ12,NA,926,NA,NA,241
201802,151,A_pse,3,4,FishRemains,NA,NA,NA,NA,24.4,MZ12,NA,926,NA,NA,241
201802,151,A_pse,3,5,FishRemains,NA,NA,NA,NA,30.2,MZ12,NA,926,NA,NA,241
201802,151,A_pse,3,6,FishRemains,NA,NA,NA,NA,30.6,MZ12,NA,926,NA,NA,241
201802,151,A_pse,3,7,FishRemains,NA,NA,NA,NA,29.3,MZ12,NA,926,NA,NA,241
201802,151,A_pse,3,1,Hyperiidae,Themisto,NA,NA,NA,6.6,MZ12,NA,926,NA,NA,241
201802,151,A_pse,3,2,Hyperiidae,Themisto,NA,NA,NA,5,MZ12,NA,926,NA,NA,241
201802,152,C_har,2,1,Hyperiidae,Themisto,NA,6.8,0.78,8.5,M205C,NA,99,NA,NA,264
201802,152,C_har,2,2,Hyperiidae,Themisto,NA,12.6,1.25,9.6642,M205C,NA,99,NA,NA,264
201802,152,C_har,2,3,Hyperiidae,Themisto,NA,5.8,0.78,7.25,M205C,NA,99,NA,NA,264
201802,152,C_har,2,4,Hyperiidae,Themisto,NA,9.8,1.25,7.5166,M205C,NA,99,NA,NA,264
201802,152,C_har,2,5,Hyperiidae,Themisto,NA,8.4,1,8.1144,M205C,NA,99,NA,NA,264
201802,152,C_har,2,6,Hyperiidae,Themisto,NA,9.5,1.6,5.757,M205C,NA,99,NA,NA,264
201802,152,C_har,2,7,Hyperiidae,Themisto,NA,11,1.6,6.666,M205C,NA,99,NA,NA,264
201802,152,C_har,2,8,Hyperiidae,Themisto,NA,6.7,1,6.4722,M205C,NA,99,NA,NA,264
201802,152,C_har,2,9,Hyperiidae,Themisto,NA,9.6,1.25,7.3632,M205C,NA,99,NA,NA,264
201802,152,C_har,2,10,Hyperiidae,Themisto,NA,11.9,2,5.7477,M205C,NA,99,NA,NA,264
201802,152,C_har,2,1,Hyperiidae,NA,NA,2.3,2,1.1109,M205C,NA,99,juvenile,NA,264
201802,152,C_har,2,1,FishRemains,NA,NA,1.8,0.78,2.25,M205C,NA,99,NA,NA,264
201802,152,C_har,2,2,FishRemains,NA,NA,22.5,0.8,22.5,M60,NA,99,NA,NA,264
201802,152,C_har,2,1,Gastropoda,Limacina,NA,2.2,0.78,2.75,M205C,NA,99,NA,NA,264
201802,152,C_har,2,1,Gammaridea,NA,NA,1.3,0.78,1.625,M205C,NA,99,NA,NA,264
201802,206,A_pse,2,1,FishRemains,NA,NA,NA,NA,27.9,MZ12,NA,284,NA,NA,248
201802,206,A_pse,2,2,FishRemains,NA,NA,NA,NA,31.5,MZ12,NA,284,NA,NA,248
201802,206,A_pse,2,3,FishRemains,NA,NA,NA,NA,30.3,MZ12,NA,284,NA,NA,248
201802,206,A_pse,2,4,FishRemains,NA,NA,NA,NA,24.9,MZ12,NA,284,NA,NA,248
201802,206,A_pse,2,5,FishRemains,NA,NA,NA,NA,44.2,MZ12,NA,284,NA,NA,248
201802,206,A_pse,2,6,FishRemains,NA,NA,NA,NA,30.9,MZ12,NA,284,NA,NA,248
201802,206,A_pse,2,7,FishRemains,NA,NA,NA,NA,36,MZ12,NA,284,NA,NA,248
201802,206,A_pse,2,8,FishRemains,NA,NA,NA,NA,32.6,MZ12,NA,284,NA,NA,248
201802,206,A_pse,2,9,FishRemains,NA,NA,NA,NA,29.5,MZ12,NA,284,NA,NA,248
201802,206,A_pse,2,10,FishRemains,NA,NA,NA,NA,34.5,MZ12,NA,284,NA,NA,248
201802,206,A_pse,2,1,Appendicularia,NA,NA,NA,NA,1.2,MZ12,NA,284,NA,NA,248
201802,206,A_pse,2,2,Appendicularia,NA,NA,NA,NA,1.4,MZ12,NA,284,NA,NA,248
201802,206,A_pse,2,3,Appendicularia,NA,NA,NA,NA,1.3,MZ12,NA,284,NA,NA,248
201802,206,A_pse,2,4,Appendicularia,NA,NA,NA,NA,1.7,MZ12,NA,284,NA,NA,248
201802,206,A_pse,2,5,Appendicularia,NA,NA,NA,NA,2.4,MZ12,NA,284,NA,NA,248
201802,206,A_pse,2,6,Appendicularia,NA,NA,NA,NA,1.5,MZ12,NA,284,NA,NA,248
201802,206,A_pse,2,7,Appendicularia,NA,NA,NA,NA,1.4,MZ12,NA,284,NA,NA,248
201802,206,A_pse,2,8,Appendicularia,NA,NA,NA,NA,1,MZ12,NA,284,NA,NA,248
201802,206,A_pse,2,9,Appendicularia,NA,NA,NA,NA,2.2,MZ12,NA,284,NA,NA,248
201802,206,A_pse,2,10,Appendicularia,NA,NA,NA,NA,1.5,MZ12,NA,284,NA,NA,248
201802,206,A_pse,2,1,Hyperiidae,Themisto,NA,NA,NA,6.2,MZ12,NA,284,NA,NA,248
201802,206,A_pse,2,2,Hyperiidae,Themisto,NA,NA,NA,3.9,MZ12,NA,284,NA,NA,248
201802,206,A_pse,2,3,Hyperiidae,Themisto,NA,NA,NA,5.2,MZ12,NA,284,NA,NA,248
201802,206,A_pse,2,1,CalanoidSmall,NA,NA,NA,NA,1,MZ12,NA,284,NA,NA,248
201802,206,A_pse,2,2,CalanoidSmall,NA,NA,NA,NA,1.2,MZ12,NA,284,NA,NA,248
201802,206,A_pse,2,3,CalanoidSmall,NA,NA,NA,NA,1.1,MZ12,NA,284,NA,NA,248
201802,206,A_pse,2,4,CalanoidSmall,NA,NA,NA,NA,0.8,MZ12,NA,284,NA,NA,248
201802,206,A_pse,2,5,CalanoidSmall,NA,NA,NA,NA,1.1,MZ12,NA,284,NA,NA,248
201802,206,A_pse,2,6,CalanoidSmall,NA,NA,NA,NA,1,MZ12,NA,284,NA,NA,248
201802,206,A_pse,2,7,CalanoidSmall,NA,NA,NA,NA,1,MZ12,NA,284,NA,NA,248
201802,206,A_pse,2,8,CalanoidSmall,NA,NA,NA,NA,1,MZ12,NA,284,NA,NA,248
201802,206,A_pse,2,9,CalanoidSmall,NA,NA,NA,NA,1,MZ12,NA,284,NA,NA,248
201802,206,A_pse,2,10,CalanoidSmall,NA,NA,NA,NA,1.1,MZ12,NA,284,NA,NA,248
201802,206,A_pse,2,1,Caligidae,NA,NA,NA,NA,4.4,MZ12,NA,284,NA,NA,248
201802,206,A_pse,2,2,Caligidae,NA,NA,NA,NA,3.8,MZ12,NA,284,NA,NA,248
201802,206,A_pse,2,3,Caligidae,NA,NA,NA,NA,4.3,MZ12,NA,284,NA,NA,248
201802,206,A_pse,2,4,Caligidae,NA,NA,NA,NA,6.1,MZ12,NA,284,NA,NA,248
201802,206,A_pse,2,5,Caligidae,NA,NA,NA,NA,5.8,MZ12,NA,284,NA,NA,248
201802,206,A_pse,2,6,Caligidae,NA,NA,NA,NA,6.6,MZ12,NA,284,NA,NA,248
201802,206,A_pse,2,7,Caligidae,NA,NA,NA,NA,2.7,MZ12,NA,284,NA,NA,248
201802,206,A_pse,2,8,Caligidae,NA,NA,NA,NA,6,MZ12,NA,284,NA,NA,248
201802,206,A_pse,2,9,Caligidae,NA,NA,NA,NA,2.3,MZ12,NA,284,NA,NA,248
201802,206,A_pse,2,10,Caligidae,NA,NA,NA,NA,5.3,MZ12,NA,284,NA,NA,248
201802,206,A_pse,2,1,Harpacticoida,Microsetella,NA,NA,NA,0.4,MZ12,NA,284,NA,NA,248
201802,206,A_pse,2,1,Calanus,NA,NA,NA,NA,2.4,MZ12,NA,284,NA,NA,248
201802,206,A_pse,2,2,Calanus,NA,NA,NA,NA,2.7,MZ12,NA,284,NA,NA,248
201802,206,A_pse,2,3,Calanus,NA,NA,NA,NA,2.3,MZ12,NA,284,NA,NA,248
201802,206,A_pse,2,4,Calanus,NA,NA,NA,NA,2.6,MZ12,NA,284,NA,NA,248
201802,206,A_pse,2,1,Polychaeta,NA,NA,NA,NA,2.1,MZ12,NA,284,NA,NA,248
201802,206,A_pse,2,1,Decapoda,Penaeidae,NA,NA,NA,5.1,MZ12,NA,284,NA,NA,248
201802,206,A_pse,2,2,Decapoda,Penaeidae,NA,NA,NA,4.1,MZ12,NA,284,NA,NA,248
201802,141,A_dub,1,1,Paraeuchaeta,NA,NA,NA,NA,5.3,MZ12,NA,545,NA,NA,148
201802,141,A_dub,1,2,Paraeuchaeta,NA,NA,NA,NA,5,MZ12,NA,545,NA,NA,148
201802,141,A_dub,1,3,Paraeuchaeta,NA,NA,NA,NA,4.6,MZ12,NA,545,NA,NA,148
201802,141,A_dub,1,4,Paraeuchaeta,NA,NA,NA,NA,5.1,MZ12,NA,545,NA,NA,148
201802,141,A_dub,1,5,Paraeuchaeta,NA,NA,NA,NA,4.3,MZ12,NA,545,NA,NA,148
201802,141,A_dub,1,1,Hyperiidae,Hyperia,NA,NA,NA,2.8,MZ12,NA,545,NA,NA,148
201802,141,A_dub,1,2,Hyperiidae,Hyperia,NA,NA,NA,4.3,MZ12,NA,545,NA,NA,148
201802,141,A_dub,1,3,Hyperiidae,Hyperia,NA,NA,NA,4.5,MZ12,NA,545,NA,NA,148
201802,141,A_dub,1,4,Hyperiidae,Hyperia,NA,NA,NA,4.1,MZ12,NA,545,NA,NA,148
201802,141,A_dub,1,1,Appendicularia,NA,NA,NA,NA,1.8,MZ12,NA,545,NA,NA,148
201802,141,A_dub,1,2,Appendicularia,NA,NA,NA,NA,1,MZ12,NA,545,NA,NA,148
201802,141,A_dub,1,3,Appendicularia,NA,NA,NA,NA,1,MZ12,NA,545,NA,NA,148
201802,141,A_dub,1,4,Appendicularia,NA,NA,NA,NA,1.6,MZ12,NA,545,NA,NA,148
201802,141,A_dub,1,5,Appendicularia,NA,NA,NA,NA,1.2,MZ12,NA,545,NA,NA,148
201802,141,A_dub,1,6,Appendicularia,NA,NA,NA,NA,1,MZ12,NA,545,NA,NA,148
201802,141,A_dub,1,7,Appendicularia,NA,NA,NA,NA,2.2,MZ12,NA,545,NA,NA,148
201802,141,A_dub,1,8,Appendicularia,NA,NA,NA,NA,1.5,MZ12,NA,545,NA,NA,148
201802,141,A_dub,1,9,Appendicularia,NA,NA,NA,NA,1,MZ12,NA,545,NA,NA,148
201802,141,A_dub,1,10,Appendicularia,NA,NA,NA,NA,1.2,MZ12,NA,545,NA,NA,148
201802,141,A_dub,1,1,Calanus,NA,NA,NA,NA,2.6,MZ12,NA,545,NA,NA,148
201802,141,A_dub,1,2,Calanus,NA,NA,NA,NA,2.7,MZ12,NA,545,NA,NA,148
201802,141,A_dub,1,3,Calanus,NA,NA,NA,NA,2.6,MZ12,NA,545,NA,NA,148
201802,141,A_dub,1,4,Calanus,NA,NA,NA,NA,2.5,MZ12,NA,545,NA,NA,148
201802,141,A_dub,1,5,Calanus,NA,NA,NA,NA,2.7,MZ12,NA,545,NA,NA,148
201802,141,A_dub,1,6,Calanus,NA,NA,NA,NA,2.5,MZ12,NA,545,NA,NA,148
201802,141,A_dub,1,7,Calanus,NA,NA,NA,NA,2.7,MZ12,NA,545,NA,NA,148
201802,141,A_dub,1,8,Calanus,NA,NA,NA,NA,2.8,MZ12,NA,545,NA,NA,148
201802,141,A_dub,1,9,Calanus,NA,NA,NA,NA,2.8,MZ12,NA,545,NA,NA,148
201802,141,A_dub,1,10,Calanus,NA,NA,NA,NA,2.5,MZ12,NA,545,NA,NA,148
201802,141,A_dub,1,1,Calanus,NA,NA,NA,NA,2,MZ12,NA,545,C5,NA,148
201802,141,A_dub,1,2,Calanus,NA,NA,NA,NA,2.4,MZ12,NA,545,C5,NA,148
201802,141,A_dub,1,3,Calanus,NA,NA,NA,NA,2.3,MZ12,NA,545,C5,NA,148
201802,141,A_dub,1,4,Calanus,NA,NA,NA,NA,2.2,MZ12,NA,545,C5,NA,148
201802,141,A_dub,1,5,Calanus,NA,NA,NA,NA,2.2,MZ12,NA,545,C5,NA,148
201802,141,A_dub,1,6,Calanus,NA,NA,NA,NA,2.3,MZ12,NA,545,C5,NA,148
201802,141,A_dub,1,7,Calanus,NA,NA,NA,NA,2.3,MZ12,NA,545,C5,NA,148
201802,141,A_dub,1,8,Calanus,NA,NA,NA,NA,2.2,MZ12,NA,545,C5,NA,148
201802,141,A_dub,1,9,Calanus,NA,NA,NA,NA,2.1,MZ12,NA,545,C5,NA,148
201802,141,A_dub,1,10,Calanus,NA,NA,NA,NA,2.2,MZ12,NA,545,C5,NA,148
201802,141,A_dub,1,1,CalanoidSmall,NA,NA,NA,NA,1,MZ12,NA,545,NA,NA,148
201802,141,A_dub,1,2,CalanoidSmall,NA,NA,NA,NA,1.3,MZ12,NA,545,NA,NA,148
201802,141,A_dub,1,3,CalanoidSmall,NA,NA,NA,NA,1.1,MZ12,NA,545,NA,NA,148
201802,141,A_dub,1,4,CalanoidSmall,NA,NA,NA,NA,1,MZ12,NA,545,NA,NA,148
201802,141,A_dub,1,5,CalanoidSmall,NA,NA,NA,NA,1.2,MZ12,NA,545,NA,NA,148
201802,141,A_dub,1,6,CalanoidSmall,NA,NA,NA,NA,1.2,MZ12,NA,545,NA,NA,148
201802,141,A_dub,1,7,CalanoidSmall,NA,NA,NA,NA,1.3,MZ12,NA,545,NA,NA,148
201802,141,A_dub,1,8,CalanoidSmall,NA,NA,NA,NA,1.1,MZ12,NA,545,NA,NA,148
201802,141,A_dub,1,9,CalanoidSmall,NA,NA,NA,NA,0.9,MZ12,NA,545,NA,NA,148
201802,141,A_dub,1,10,CalanoidSmall,NA,NA,NA,NA,1.7,MZ12,NA,545,NA,NA,148
201802,141,A_dub,1,1,CopepodUnknown,NA,NA,NA,NA,3.8,MZ12,NA,545,NA,NA,148
201802,141,A_dub,1,2,CopepodUnknown,NA,NA,NA,NA,4.2,MZ12,NA,545,NA,NA,148
201802,141,A_dub,1,3,CopepodUnknown,NA,NA,NA,NA,4,MZ12,NA,545,NA,NA,148
201802,141,A_dub,1,1,Mysida,Neomysis,NA,NA,NA,5.3,MZ12,NA,545,NA,NA,148
201802,141,A_dub,1,2,Mysida,Neomysis,NA,NA,NA,5.8,MZ12,NA,545,NA,NA,148
201802,141,A_dub,1,1,CalanoidSmall,Temora,NA,NA,NA,1.3,MZ12,NA,545,NA,NA,148
201802,141,A_dub,1,1,Cirripedia,NA,NA,NA,NA,1,MZ12,NA,545,Cyprid,NA,148
201802,135,A_pse,2,1,Appendicularia,NA,NA,NA,NA,1.4,MZ12,NA,1266,NA,NA,111
201802,135,A_pse,2,2,Appendicularia,NA,NA,NA,NA,1.4,MZ12,NA,1266,NA,NA,111
201802,135,A_pse,2,3,Appendicularia,NA,NA,NA,NA,0.9,MZ12,NA,1266,NA,NA,111
201802,135,A_pse,2,4,Appendicularia,NA,NA,NA,NA,1,MZ12,NA,1266,NA,NA,111
201802,135,A_pse,2,5,Appendicularia,NA,NA,NA,NA,1,MZ12,NA,1266,NA,NA,111
201802,135,A_pse,2,6,Appendicularia,NA,NA,NA,NA,1.2,MZ12,NA,1266,NA,NA,111
201802,135,A_pse,2,7,Appendicularia,NA,NA,NA,NA,1.1,MZ12,NA,1266,NA,NA,111
201802,135,A_pse,2,8,Appendicularia,NA,NA,NA,NA,0.9,MZ12,NA,1266,NA,NA,111
201802,135,A_pse,2,9,Appendicularia,NA,NA,NA,NA,1.1,MZ12,NA,1266,NA,NA,111
201802,135,A_pse,2,10,Appendicularia,NA,NA,NA,NA,0.9,MZ12,NA,1266,NA,NA,111
201802,135,A_pse,2,1,Calanus,NA,NA,NA,NA,2.7,MZ12,NA,1266,NA,NA,111
201802,135,A_pse,2,2,Calanus,NA,NA,NA,NA,2.8,MZ12,NA,1266,NA,NA,111
201802,155,S_sco,1,1,Appendicularia,NA,NA,NA,NA,0.9,MZ12,NA,4193,NA,NA,278
201802,155,S_sco,1,2,Appendicularia,NA,NA,NA,NA,1.1,MZ12,NA,4193,NA,NA,278
201802,155,S_sco,1,3,Appendicularia,NA,NA,NA,NA,1,MZ12,NA,4193,NA,NA,278
201802,155,S_sco,1,4,Appendicularia,NA,NA,NA,NA,0.8,MZ12,NA,4193,NA,NA,278
201802,155,S_sco,1,5,Appendicularia,NA,NA,NA,NA,0.8,MZ12,NA,4193,NA,NA,278
201802,155,S_sco,1,6,Appendicularia,NA,NA,NA,NA,0.8,MZ12,NA,4193,NA,NA,278
201802,155,S_sco,1,7,Appendicularia,NA,NA,NA,NA,0.9,MZ12,NA,4193,NA,NA,278
201802,155,S_sco,1,8,Appendicularia,NA,NA,NA,NA,0.6,MZ12,NA,4193,NA,NA,278
201802,155,S_sco,1,9,Appendicularia,NA,NA,NA,NA,0.9,MZ12,NA,4193,NA,NA,278
201802,155,S_sco,1,10,Appendicularia,NA,NA,NA,NA,1.2,MZ12,NA,4193,NA,NA,278
201802,155,S_sco,1,1,CalanoidSmall,Centropages,NA,NA,NA,1.5,MZ12,NA,4193,NA,NA,278
201802,155,S_sco,1,1,CalanoidSmall,NA,NA,NA,NA,1,MZ12,NA,4193,NA,NA,278
201802,155,S_sco,1,2,CalanoidSmall,NA,NA,NA,NA,1.6,MZ12,NA,4193,NA,NA,278
201802,155,S_sco,1,3,CalanoidSmall,NA,NA,NA,NA,0.6,MZ12,NA,4193,NA,NA,278
201802,155,S_sco,1,4,CalanoidSmall,NA,NA,NA,NA,1,MZ12,NA,4193,NA,NA,278
201802,155,S_sco,1,5,CalanoidSmall,NA,NA,NA,NA,1.7,MZ12,NA,4193,NA,NA,278
201802,155,S_sco,1,6,CalanoidSmall,NA,NA,NA,NA,1.1,MZ12,NA,4193,NA,NA,278
201802,155,S_sco,1,7,CalanoidSmall,NA,NA,NA,NA,1.3,MZ12,NA,4193,NA,NA,278
201802,155,S_sco,1,8,CalanoidSmall,NA,NA,NA,NA,1.6,MZ12,NA,4193,NA,NA,278
201802,155,S_sco,1,9,CalanoidSmall,NA,NA,NA,NA,1.3,MZ12,NA,4193,NA,NA,278
201802,155,S_sco,1,10,CalanoidSmall,NA,NA,NA,NA,1.6,MZ12,NA,4193,NA,NA,278
201802,155,S_sco,1,1,Cirripedia,NA,NA,NA,NA,0.9,MZ12,NA,4193,Cyprid,NA,278
201802,155,S_sco,1,2,Cirripedia,NA,NA,NA,NA,0.9,MZ12,NA,4193,Cyprid,NA,278
201802,155,S_sco,1,3,Cirripedia,NA,NA,NA,NA,1,MZ12,NA,4193,Cyprid,NA,278
201802,155,S_sco,1,4,Cirripedia,NA,NA,NA,NA,0.8,MZ12,NA,4193,Cyprid,NA,278
201802,155,S_sco,1,5,Cirripedia,NA,NA,NA,NA,0.9,MZ12,NA,4193,Cyprid,NA,278
201802,155,S_sco,1,1,Metridia,NA,NA,NA,NA,2.4,MZ12,NA,4193,NA,NA,278
201802,155,S_sco,1,2,Metridia,NA,NA,NA,NA,1.2,MZ12,NA,4193,NA,NA,278
201802,155,S_sco,1,3,Metridia,NA,NA,NA,NA,2.4,MZ12,NA,4193,NA,NA,278
201802,155,S_sco,1,4,Metridia,NA,NA,NA,NA,2.4,MZ12,NA,4193,NA,NA,278
201802,155,S_sco,1,5,Metridia,NA,NA,NA,NA,2.6,MZ12,NA,4193,NA,NA,278
201802,155,S_sco,1,6,Metridia,NA,NA,NA,NA,2.1,MZ12,NA,4193,NA,NA,278
201802,155,S_sco,1,7,Metridia,NA,NA,NA,NA,2.2,MZ12,NA,4193,NA,NA,278
201802,155,S_sco,1,8,Metridia,NA,NA,NA,NA,2.3,MZ12,NA,4193,NA,NA,278
201802,155,S_sco,1,9,Metridia,NA,NA,NA,NA,1.9,MZ12,NA,4193,NA,NA,278
201802,155,S_sco,1,10,Metridia,NA,NA,NA,NA,1.5,MZ12,NA,4193,NA,NA,278
201802,155,S_sco,1,1,Calanus,NA,NA,NA,NA,2.4,MZ12,NA,4193,C5,NA,278
201802,155,S_sco,1,2,Calanus,NA,NA,NA,NA,1.8,MZ12,NA,4193,C5,NA,278
201802,155,S_sco,1,3,Calanus,NA,NA,NA,NA,1.4,MZ12,NA,4193,C5,NA,278
201802,155,S_sco,1,1,Cyclopoida,Oithona,NA,NA,NA,0.6,MZ12,NA,4193,NA,NA,278
201802,155,S_sco,1,2,Cyclopoida,Oithona,NA,NA,NA,0.6,MZ12,NA,4193,NA,NA,278
201802,155,S_sco,1,3,Cyclopoida,Oithona,NA,NA,NA,0.8,MZ12,NA,4193,NA,NA,278
201802,155,S_sco,1,4,Cyclopoida,Oithona,NA,NA,NA,0.5,MZ12,NA,4193,NA,NA,278
201802,155,S_sco,1,5,Cyclopoida,Oithona,NA,NA,NA,0.6,MZ12,NA,4193,NA,NA,278
201802,155,S_sco,1,6,Cyclopoida,Oithona,NA,NA,NA,0.6,MZ12,NA,4193,NA,NA,278
201802,155,S_sco,1,7,Cyclopoida,Oithona,NA,NA,NA,0.5,MZ12,NA,4193,NA,NA,278
201802,155,S_sco,1,8,Cyclopoida,Oithona,NA,NA,NA,0.6,MZ12,NA,4193,NA,NA,278
201802,155,S_sco,1,9,Cyclopoida,Oithona,NA,NA,NA,0.6,MZ12,NA,4193,NA,NA,278
201802,155,S_sco,1,10,Cyclopoida,Oithona,NA,NA,NA,0.6,MZ12,NA,4193,NA,NA,278
201802,155,S_sco,1,1,Chaetognatha,NA,NA,NA,NA,20.4,MZ12,NA,4193,NA,NA,278
201802,155,S_sco,1,2,Chaetognatha,NA,NA,NA,NA,24.3,MZ12,NA,4193,NA,NA,278
201802,155,S_sco,1,3,Chaetognatha,NA,NA,NA,NA,23,MZ12,NA,4193,NA,NA,278
201802,155,S_sco,1,4,Chaetognatha,NA,NA,NA,NA,22.2,MZ12,NA,4193,NA,NA,278
201802,155,S_sco,1,5,Chaetognatha,NA,NA,NA,NA,22.8,MZ12,NA,4193,NA,NA,278
201802,155,S_sco,1,6,Chaetognatha,NA,NA,NA,NA,23.2,MZ12,NA,4193,NA,NA,278
201802,155,S_sco,1,7,Chaetognatha,NA,NA,NA,NA,21.1,MZ12,NA,4193,NA,NA,278
201802,155,S_sco,1,8,Chaetognatha,NA,NA,NA,NA,24.9,MZ12,NA,4193,NA,NA,278
201802,155,S_sco,1,9,Chaetognatha,NA,NA,NA,NA,21.2,MZ12,NA,4193,NA,NA,278
201802,155,S_sco,1,10,Chaetognatha,NA,NA,NA,NA,32.6,MZ12,NA,4193,NA,NA,278
201802,155,S_sco,1,1,Metridia,NA,NA,NA,NA,2.1,MZ12,NA,4193,juvenile,NA,278
201802,155,S_sco,1,2,Metridia,NA,NA,NA,NA,2,MZ12,NA,4193,juvenile,NA,278
201802,155,S_sco,1,3,Metridia,NA,NA,NA,NA,1.7,MZ12,NA,4193,juvenile,NA,278
201802,155,S_sco,1,4,Metridia,NA,NA,NA,NA,1.9,MZ12,NA,4193,juvenile,NA,278
201802,155,S_sco,1,5,Metridia,NA,NA,NA,NA,1.9,MZ12,NA,4193,juvenile,NA,278
201802,155,S_sco,1,6,Metridia,NA,NA,NA,NA,1.8,MZ12,NA,4193,juvenile,NA,278
201802,155,S_sco,1,1,Calanus,NA,NA,NA,NA,2.9,MZ12,NA,4193,NA,NA,278
201802,155,S_sco,1,2,Calanus,NA,NA,NA,NA,3.2,MZ12,NA,4193,NA,NA,278
201802,155,S_sco,1,3,Calanus,NA,NA,NA,NA,2.7,MZ12,NA,4193,NA,NA,278
201802,155,S_sco,1,1,Euphausiidae,NA,NA,NA,NA,3,MZ12,NA,4193,Calyptopis,NA,278
201802,155,S_sco,1,1,CalanoidSmall,Temora,NA,NA,NA,1.3,MZ12,NA,4193,NA,NA,278
201802,155,S_sco,1,2,CalanoidSmall,Temora,NA,NA,NA,1.3,MZ12,NA,4193,NA,NA,278
201802,155,S_sco,1,3,CalanoidSmall,Temora,NA,NA,NA,0.9,MZ12,NA,4193,NA,NA,278
201802,155,S_sco,1,1,Gastropoda,Clione,NA,NA,NA,3.2,MZ12,NA,4193,NA,NA,278
201802,155,S_sco,1,2,Gastropoda,Clione,NA,NA,NA,1.9,MZ12,NA,4193,NA,NA,278
201802,155,S_sco,1,3,Gastropoda,Clione,NA,NA,NA,2.6,MZ12,NA,4193,NA,NA,278
201802,155,S_sco,1,1,Caligidae,NA,NA,NA,NA,0.9,MZ12,NA,4193,NA,NA,278
201802,163,P_tri,2,1,Appendicularia,NA,NA,NA,NA,1.5,MZ12,NA,266,NA,NA,164
201802,163,P_tri,2,2,Appendicularia,NA,NA,NA,NA,1.6,MZ12,NA,266,NA,NA,164
201802,163,P_tri,2,3,Appendicularia,NA,NA,NA,NA,1.7,MZ12,NA,266,NA,NA,164
201802,163,P_tri,2,4,Appendicularia,NA,NA,NA,NA,2.1,MZ12,NA,266,NA,NA,164
201802,163,P_tri,2,5,Appendicularia,NA,NA,NA,NA,1.8,MZ12,NA,266,NA,NA,164
201802,163,P_tri,2,6,Appendicularia,NA,NA,NA,NA,2.5,MZ12,NA,266,NA,NA,164
201802,163,P_tri,2,7,Appendicularia,NA,NA,NA,NA,0.3,MZ12,NA,266,NA,NA,164
201802,163,P_tri,2,8,Appendicularia,NA,NA,NA,NA,2.9,MZ12,NA,266,NA,NA,164
201802,163,P_tri,2,9,Appendicularia,NA,NA,NA,NA,2,MZ12,NA,266,NA,NA,164
201802,163,P_tri,2,10,Appendicularia,NA,NA,NA,NA,1.9,MZ12,NA,266,NA,NA,164
201802,163,P_tri,2,1,Sapphirinidae,Sapphirina,NA,NA,NA,2.5,MZ12,NA,266,NA,NA,164
201802,163,P_tri,2,2,Sapphirinidae,Sapphirina,NA,NA,NA,2.1,MZ12,NA,266,NA,NA,164
201802,163,P_tri,2,3,Sapphirinidae,Sapphirina,NA,NA,NA,2.8,MZ12,NA,266,NA,NA,164
201802,163,P_tri,2,4,Sapphirinidae,Sapphirina,NA,NA,NA,3,MZ12,NA,266,NA,NA,164
201802,163,P_tri,2,1,Pleuromamma,NA,NA,NA,NA,2.7,MZ12,NA,266,NA,NA,164
201802,163,P_tri,2,1,Rhincalanus,NA,NA,NA,NA,4.4,MZ12,NA,266,NA,NA,164
201802,163,P_tri,2,1,Calanus,NA,NA,NA,NA,2.9,MZ12,NA,266,NA,NA,164
201802,163,P_tri,2,1,Ostracoda,NA,NA,NA,NA,1.3,MZ12,NA,266,NA,NA,164
201802,163,P_tri,2,1,Metridia,NA,NA,NA,NA,1.5,MZ12,NA,266,NA,NA,164
201802,132,P_tri,2,1,Appendicularia,NA,NA,NA,NA,0.9,MZ12,NA,233,NA,NA,164
201802,132,P_tri,2,2,Appendicularia,NA,NA,NA,NA,1.1,MZ12,NA,233,NA,NA,164
201802,132,P_tri,2,3,Appendicularia,NA,NA,NA,NA,1.6,MZ12,NA,233,NA,NA,164
201802,132,P_tri,2,4,Appendicularia,NA,NA,NA,NA,1,MZ12,NA,233,NA,NA,164
